Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1984","1984","t","266","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1984","1984","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1985","1985","t","441","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1985","1985","t","4","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1986","1986","t","1459","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1986","1986","t","1","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1987","1987","t","1532","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1987","1987","t","75","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1988","1988","t","501","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1988","1988","t","9","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1989","1989","t","205","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1989","1989","t","14","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1990","1990","t","229","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1990","1990","t","91","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1991","1991","t","231","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1991","1991","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1992","1992","t","269","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1992","1992","t","25","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1993","1993","t","246","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1993","1993","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1994","1994","t","543","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1994","1994","t","11","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1995","1995","t","1067","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1995","1995","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1996","1996","t","114","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1996","1996","t","1","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1997","1997","t","103","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1997","1997","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1998","1998","t","85","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1998","1998","t","74","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1999","1999","t","73","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1999","1999","t","5","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2000","2000","t","89.22","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2000","2000","t","41.29","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2001","2001","t","47","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2001","2001","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2002","2002","t","46","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2002","2002","t","1","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2003","2003","t","58","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2003","2003","t","22","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2004","2004","t","66","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2004","2004","t","30","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2005","2005","t","252","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2005","2005","t","70","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2006","2006","t","258","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2006","2006","t","67","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2007","2007","t","139","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2007","2007","t","8","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2008","2008","t","212","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2008","2008","t","24","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2009","2009","t","579","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2009","2009","t","60","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2010","2010","t","52","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2010","2010","t","4","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2011","2011","t","45","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2011","2011","t","25","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2012","2012","t","1401","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2012","2012","t","52","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2013","2013","t","1009","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2013","2013","t","124","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2014","2014","t","289.86","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2014","2014","t","236.26","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2015","2015","t","612.21","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2015","2015","t","82.73","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2016","2016","t","709.52","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2016","2016","t","48.75","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2017","2017","t","525.81","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2017","2017","t","19.36","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2018","2018","t","550.14","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2018","2018","t","22.78","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2019","2019","t","767.27","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2019","2019","t","89.52","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","962.97","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2020","2020","t","154.65","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2021","2021","t","1108.94","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2021","2021","t","126.53","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2022","2022","t","967.48","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2022","2022","t","75.25","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2023","2023","t","701.48","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2023","2023","t","56.14","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2024","2024","t","656.69","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2024","2024","t","69.57","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1962","1962","t","25","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1963","1963","t","13","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1984","1984","t","6","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1985","1985","t","3","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1986","1986","t","3","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1986","1986","t","4","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1987","1987","t","8","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1988","1988","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1988","1988","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1989","1989","t","7","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1989","1989","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1990","1990","t","17","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1990","1990","t","25","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1991","1991","t","15","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1991","1991","t","1","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1992","1992","t","43","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1992","1992","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1993","1993","t","54","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1993","1993","t","3","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1994","1994","t","67","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1994","1994","t","1","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1995","1995","t","96","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1995","1995","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1996","1996","t","114","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1996","1996","t","11","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1997","1997","t","37","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1997","1997","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1998","1998","t","8","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1998","1998","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","1999","1999","t","2","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","1999","1999","t","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2000","2000","t","9.56","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2000","2000","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2001","2001","t","23","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2001","2001","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2002","2002","t","33","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2002","2002","t","4","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2003","2003","t","34","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2003","2003","t","10","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2004","2004","t","22","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2004","2004","t","5","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2005","2005","t","77","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2005","2005","t","208","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2006","2006","t","126","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2006","2006","t","1872","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2007","2007","t","145","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2007","2007","t","1469","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2008","2008","t","90","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2008","2008","t","1447","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2009","2009","t","26","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2009","2009","t","1681","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2010","2010","t","26","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2010","2010","t","1756","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2011","2011","t","37","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2011","2011","t","2985","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2012","2012","t","55","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2012","2012","t","2390","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2013","2013","t","35","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2013","2013","t","2533","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2014","2014","t","65.91","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2014","2014","t","2836.4","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2015","2015","t","42.33","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2015","2015","t","2641.42","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2016","2016","t","59.68","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2016","2016","t","3011.78","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2017","2017","t","67.98","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2017","2017","t","2884.48","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2018","2018","t","69.64","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2018","2018","t","2866.27","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2019","2019","t","78.27","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2019","2019","t","2946.06","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2020","2020","t","71.41","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2020","2020","t","3010.6","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2021","2021","t","48.94","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2021","2021","t","3400.42","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","79.33","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","3118.06","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2023","2023","t","25.68","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2023","2023","t","3650.37","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2024","2024","t","28.67","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2024","2024","t","3737","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","0111","Wheat","1961","1961","t","325200","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","0111","Wheat","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","0111","Wheat","1962","1962","t","358400","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","0111","Wheat","1962","1962","t","11","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","0111","Wheat","1963","1963","t","312900","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5910","Export quantity","0111","Wheat","1963","1963","t","15","A","Official figure",""
"TCL","Crops and livestock products","578","Norway","5610","Import quantity","0111","Wheat","1964","1964","t","356200","A","Official figure",""
